code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2014J,412353,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Pass
FFF,2014J,413180,M,London Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass
FFF,2014J,413709,M,Ireland,A Level or Equivalent,80-90%,0-35,2,120,N,Pass
FFF,2014J,416407,M,North Region,Lower Than A Level,,35-55,1,60,N,Pass
FFF,2014J,418201,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
FFF,2014J,419059,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
FFF,2014J,419081,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
FFF,2014J,420834,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
FFF,2014J,421070,F,Scotland,HE Qualification,50-60%,35-55,1,90,N,Withdrawn
FFF,2014J,423488,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail
FFF,2014J,423781,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
FFF,2014J,425467,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn
FFF,2014J,426410,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
FFF,2014J,427256,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass
FFF,2014J,427485,M,South West Region,Lower Than A Level,30-40%,0-35,2,60,N,Withdrawn
FFF,2014J,429832,M,Ireland,HE Qualification,,0-35,2,90,N,Fail
FFF,2014J,431139,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass
FFF,2014J,434476,M,London Region,A Level or Equivalent,30-40%,oct-20,2,120,Y,Pass
FFF,2014J,435294,F,Wales,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn
FFF,2014J,438063,M,Wales,A Level or Equivalent,20-30%,35-55,2,60,Y,Fail
FFF,2014J,438644,F,North Region,A Level or Equivalent,,35-55,3,60,N,Fail
FFF,2014J,439950,M,Ireland,Lower Than A Level,20-30%,0-35,2,90,N,Fail
FFF,2014J,439995,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,3,60,N,Pass
FFF,2014J,440818,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
FFF,2014J,441020,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn
FFF,2014J,441165,M,South Region,A Level or Equivalent,60-70%,0-35,1,120,Y,Pass
FFF,2014J,441170,M,South West Region,Lower Than A Level,70-80%,0-35,1,120,N,Withdrawn
FFF,2014J,441421,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
FFF,2014J,441540,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
FFF,2014J,442347,M,South West Region,Lower Than A Level,80-90%,0-35,1,120,Y,Withdrawn
FFF,2014J,442563,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
FFF,2014J,442725,M,Wales,A Level or Equivalent,70-80%,35-55,0,120,N,Fail
FFF,2014J,442802,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
FFF,2014J,443151,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
FFF,2014J,443514,M,Ireland,HE Qualification,70-80%,0-35,0,90,N,Pass
FFF,2014J,443696,F,London Region,A Level or Equivalent,80-90%,0-35,3,180,N,Fail
FFF,2014J,444011,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,Y,Pass
FFF,2014J,444619,M,South Region,A Level or Equivalent,50-60%,35-55,1,120,N,Pass
FFF,2014J,444907,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
FFF,2014J,445459,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Withdrawn
FFF,2014J,445686,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
FFF,2014J,446778,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Withdrawn
FFF,2014J,464522,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,120,Y,Withdrawn
FFF,2014J,465009,M,North Region,A Level or Equivalent,,35-55,2,120,N,Withdrawn
FFF,2014J,465078,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn
FFF,2014J,465121,M,Wales,A Level or Equivalent,50-60%,0-35,1,180,N,Fail
FFF,2014J,465245,M,South East Region,Lower Than A Level,50-60%,oct-20,0,120,N,Withdrawn
FFF,2014J,465294,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
FFF,2014J,466717,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
FFF,2014J,466807,M,Ireland,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn
FFF,2014J,466987,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass
FFF,2014J,467363,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
FFF,2014J,468623,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
FFF,2014J,469499,M,North Region,,0-10%,0-35,0,60,N,Pass
FFF,2014J,471284,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
FFF,2014J,471374,M,Wales,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn
FFF,2014J,472401,M,North Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn
FFF,2014J,474667,M,London Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass
FFF,2014J,475015,M,Wales,A Level or Equivalent,60-70%,oct-20,1,60,N,Pass
FFF,2014J,475699,M,South Region,A Level or Equivalent,70-80%,0-35,1,90,N,Withdrawn
FFF,2014J,476401,M,Ireland,A Level or Equivalent,0-10%,0-35,2,90,N,Pass
FFF,2014J,476629,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass
FFF,2014J,477833,M,London Region,Lower Than A Level,50-60%,35-55,1,60,Y,Fail
GGG,2014B,29985,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
GGG,2014B,31107,M,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
GGG,2014B,38187,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn
GGG,2014B,41414,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass
GGG,2014B,49123,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
GGG,2014B,96423,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
GGG,2014B,109772,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
GGG,2014B,112441,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
GGG,2014B,116319,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014B,118474,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Distinction
GGG,2014B,119444,F,East Midlands Region,Lower Than A Level,20-30%,oct-20,0,30,N,Pass
GGG,2014B,120611,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail
GGG,2014B,122337,F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail
GGG,2014B,124944,M,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Pass
GGG,2014B,131820,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
GGG,2014B,133068,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
GGG,2014B,139329,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,Y,Pass
GGG,2014B,145388,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail
GGG,2014B,146192,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
GGG,2014B,152671,F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction
GGG,2014B,159571,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail
GGG,2014B,160479,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
GGG,2014B,160945,F,East Anglian Region,HE Qualification,30-40%,0-35,0,30,N,Pass
GGG,2014B,164211,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction
GGG,2014B,164451,F,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
GGG,2014B,165898,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail
GGG,2014B,168845,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn
GGG,2014B,178935,F,London Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn
GGG,2014B,184137,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
GGG,2014B,191235,F,East Anglian Region,Lower Than A Level,80-90%,oct-20,0,30,N,Withdrawn
GGG,2014B,198315,F,South Region,A Level or Equivalent,90-100%,35-55,1,60,Y,Fail
GGG,2014B,203963,F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
GGG,2014B,204550,F,South Region,Lower Than A Level,30-40%,oct-20,0,30,N,Fail
GGG,2014B,204738,M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,Distinction
GGG,2014B,233461,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2014B,254417,M,London Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail
GGG,2014B,282388,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail
GGG,2014B,282962,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,Y,Fail
GGG,2014B,283035,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail
GGG,2014B,285223,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail
GGG,2014B,285861,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
GGG,2014B,299536,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,Fail
GGG,2014B,304106,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Fail
GGG,2014B,305792,F,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
GGG,2014B,324773,F,South East Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction
GGG,2014B,344098,F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
GGG,2014B,345881,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass
GGG,2014B,359645,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
GGG,2014B,365084,F,South Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2014B,366371,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
GGG,2014B,366771,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction
GGG,2014B,372837,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail
GGG,2014B,374266,F,South Region,Lower Than A Level,40-50%,oct-20,0,30,N,Distinction
GGG,2014B,380238,F,South Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass
GGG,2014B,380894,F,South Region,A Level or Equivalent,40-50%,oct-20,0,30,N,Pass
GGG,2014B,383420,M,North Region,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass
GGG,2014B,384035,F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2014B,385228,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014B,387294,F,North Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2014B,391937,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
GGG,2014B,393682,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2014B,394024,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
GGG,2014B,398029,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
GGG,2014B,399120,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn
GGG,2014B,406751,F,South Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass
GGG,2014B,411546,F,South East Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail
GGG,2014B,414668,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction
GGG,2014B,414696,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass
GGG,2014B,415399,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
GGG,2014B,417096,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2014B,425257,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail
GGG,2014B,426547,F,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Pass
GGG,2014B,441791,M,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2014B,442561,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
GGG,2014B,442618,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn
GGG,2014B,442877,F,South East Region,Lower Than A Level,40-50%,oct-20,0,30,Y,Pass
GGG,2014B,442949,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
GGG,2014B,443387,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2014B,447475,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction
GGG,2014B,469284,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
GGG,2014B,472511,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
GGG,2014B,480086,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014B,480590,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass
GGG,2014B,482677,F,South East Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass
GGG,2014B,483582,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
GGG,2014B,485448,F,South West Region,Lower Than A Level,40-50%,oct-20,0,30,N,Distinction
GGG,2014B,486279,M,South West Region,Lower Than A Level,30-40%,oct-20,0,30,N,Distinction
GGG,2014B,487278,M,West Midlands Region,Lower Than A Level,70-80%,oct-20,0,60,N,Distinction
GGG,2014B,488445,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
GGG,2014B,491474,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail
GGG,2014B,491607,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn
GGG,2014B,492909,F,Yorkshire Region,Lower Than A Level,0-10%,oct-20,0,30,N,Distinction
GGG,2014B,495976,F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
GGG,2014B,496978,F,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction
GGG,2014B,501755,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
GGG,2014B,502182,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
GGG,2014B,502709,M,East Anglian Region,HE Qualification,30-40%,35-55,0,30,N,Distinction
GGG,2014J,637496,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
GGG,2014J,637722,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction
GGG,2014J,637993,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
GGG,2014J,638007,F,East Anglian Region,Lower Than A Level,30-40%,oct-20,0,30,N,Pass
GGG,2014J,638092,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
GGG,2014J,638503,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Fail
GGG,2014J,638561,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn
GGG,2014J,638621,F,North Western Region,A Level or Equivalent,80-90%,oct-20,0,30,N,Withdrawn
GGG,2014J,638699,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2014J,639181,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
GGG,2014J,639251,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014J,639461,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2014J,639533,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn
GGG,2014J,639995,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn
GGG,2014J,640505,F,Scotland,HE Qualification,90-100%,0-35,0,30,N,Distinction
GGG,2014J,640654,M,Scotland,A Level or Equivalent,0-10%,35-55,0,30,Y,Fail
GGG,2014J,640835,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn
GGG,2014J,640995,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
GGG,2014J,641073,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn
GGG,2014J,641112,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass
GGG,2014J,641134,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn
GGG,2014J,641434,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,641452,F,South Region,Lower Than A Level,20-30%,oct-20,0,30,N,Fail
GGG,2014J,641504,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn
GGG,2014J,641535,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
GGG,2014J,641766,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail
GGG,2014J,641940,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
GGG,2014J,642181,M,Yorkshire Region,Lower Than A Level,60-70%,oct-20,0,30,N,Pass
GGG,2014J,642196,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
GGG,2014J,642528,M,South Region,A Level or Equivalent,90-100%,0-35,0,40,Y,Pass
GGG,2014J,642590,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2014J,642694,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,642851,M,North Region,Lower Than A Level,20-30%,oct-20,0,30,N,Pass
GGG,2014J,642879,F,London Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail
GGG,2014J,642900,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction
GGG,2014J,642905,F,North Western Region,Lower Than A Level,50-60%,oct-20,0,30,N,Pass
GGG,2014J,642949,M,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
GGG,2014J,642953,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,642968,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,642989,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
GGG,2014J,643085,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn
GGG,2014J,643191,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn
GGG,2014J,643206,F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
GGG,2014J,643323,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
GGG,2014J,643406,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
GGG,2014J,643525,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Withdrawn
GGG,2014J,643529,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Fail
GGG,2014J,643619,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass
GGG,2014J,643659,F,Wales,Lower Than A Level,50-60%,35-55,0,30,Y,Fail
GGG,2014J,643672,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
GGG,2014J,643712,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn
GGG,2014J,643970,F,Wales,Lower Than A Level,20-30%,0-35,0,30,Y,Pass
GGG,2014J,644105,M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail
GGG,2014J,644188,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass
GGG,2014J,644191,M,Scotland,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn
GGG,2014J,644226,M,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction
GGG,2014J,644252,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
GGG,2014J,644301,F,London Region,Lower Than A Level,20-30%,oct-20,0,30,N,Distinction
GGG,2014J,644384,F,London Region,No Formal quals,0-10%,0-35,0,30,N,Pass
GGG,2014J,644470,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
GGG,2014J,644743,F,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass
GGG,2014J,644904,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass
GGG,2014J,644990,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2014J,645232,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction
GGG,2014J,645326,F,Wales,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2014J,645377,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,N,Distinction
GGG,2014J,645607,M,London Region,Lower Than A Level,30-40%,oct-20,0,30,N,Pass
GGG,2014J,645730,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
GGG,2014J,645876,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction
GGG,2014J,645928,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2014J,645969,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
GGG,2014J,646131,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
GGG,2014J,646169,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction
GGG,2014J,646342,M,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
GGG,2014J,646367,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
GGG,2014J,646401,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
GGG,2014J,646430,F,South East Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction
GGG,2014J,646432,F,South East Region,HE Qualification,60-70%,0-35,0,30,N,Fail
GGG,2014J,646470,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Withdrawn
GGG,2014J,646576,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
GGG,2014J,646685,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
GGG,2014J,646729,F,Wales,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
GGG,2014J,646801,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
GGG,2014J,646821,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
GGG,2014J,646857,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction
GGG,2014J,646881,F,Scotland,HE Qualification,60-70%,35-55,0,30,Y,Fail
GGG,2014J,646889,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn
GGG,2014J,646905,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
GGG,2014J,646953,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass
GGG,2014J,647054,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
GGG,2014J,647067,F,North Western Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail
GGG,2014J,647102,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
GGG,2014J,647345,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail
GGG,2014J,647442,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
GGG,2014J,647654,M,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail
GGG,2014J,647758,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn
GGG,2014J,647761,F,South East Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
GGG,2014J,647850,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass
GGG,2014J,647893,F,West Midlands Region,Lower Than A Level,40-50%,oct-20,0,30,N,Pass
